problem_number,index,category,problem_type,problem,solution_prompt,solution,test_input,expected,actual,status,pass,exception
39,1,hard,Binary Search,Implement a binary search algorithm to find the index of a specific element in a sorted array.,"## Problem Statement
- Develop a Python script to solve the problem: 'Implement a binary search algorithm to find the index of a specific element in a sorted array.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def binary_search(arr, target):
    left = 0
    right = len(arr) - 1

    while left <= right:
        mid = (left + right) // 2

        if arr[mid] == target:
            return mid
        elif arr[mid] < target:
            left = mid + 1
        else:
            right = mid - 1

    return -1
```

To test this function, you can use the following code:

```python
arr = [2, 4, 6, 8, 10]
target = 6

result = binary_search(arr, target)
if result != -1:
    print(f""Element {target} is present at index {result}"")
else:
    print(""Element not found"")
```","[2, 4, 6, 8, 10]",6,2,PASS,TRUE,N/A
39,2,hard,Binary Search,Implement a binary search algorithm to find the index of a specific element in a sorted array.,"## Problem Statement
- Develop a Python script to solve the problem: 'Implement a binary search algorithm to find the index of a specific element in a sorted array.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def binary_search(arr, target):
    left = 0
    right = len(arr) - 1

    while left <= right:
        mid = (left + right) // 2

        if arr[mid] == target:
            return mid
        elif arr[mid] < target:
            left = mid + 1
        else:
            right = mid - 1

    return -1
```

To test this function, you can use the following code:

```python
arr = [2, 4, 6, 8, 10]
target = 6

result = binary_search(arr, target)
if result != -1:
    print(f""Element {target} is present at index {result}"")
else:
    print(""Element not found"")
```","[2, 4, 6, 8, 10]",5,-1,PASS,TRUE,N/A
40,1,hard,Binary Search,"Given a sorted array, find the first occurrence of a target element using binary search.","## Problem Statement
- Develop a Python script to solve the problem: 'Given a sorted array, find the first occurrence of a target element using binary search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(arr, target):
    """"""
    Function to find the first occurrence of a target element in a sorted array using binary search.

    Args:
        arr (list): The sorted array.
        target: The target element to find.

    Returns:
        int: The index of the first occurrence of the target element, or -1 if not found.
    """"""
    left = 0
    right = len(arr) - 1

    while left <= right:
        mid = (left + right) // 2

        # If the middle element is equal to the target and it's either the first element or its previous element is not equal to the target,
        # then we have found the first occurrence of the target.
        if arr[mid] == target and (mid == 0 or arr[mid-1] != target):
            return mid

        # If the middle element is greater than or equal to the target, search in the left half of the array.
        elif arr[mid] >= target:
            right = mid - 1

        # If the middle element is less than the target, search in the right half of the array.
        else:
            left = mid + 1

    return -1


# Test cases
arr = [1, 2, 3, 3, 4, 5]
target = 3
print(funcImp(arr, target))   # Output: 2

arr = [1, 2, 3, 3, 4, 5]
target = 6
print(funcImp(arr, target))   # Output: -1

arr = [1]
target = 1
print(funcImp(arr, target))   # Output: 0

arr = []
target = 5
print(funcImp(arr, target))   # Output: -1
```","[1, 2, 3, 3, 4, 5]",3,2,PASS,TRUE,N/A
40,2,hard,Binary Search,"Given a sorted array, find the first occurrence of a target element using binary search.","## Problem Statement
- Develop a Python script to solve the problem: 'Given a sorted array, find the first occurrence of a target element using binary search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(arr, target):
    """"""
    Function to find the first occurrence of a target element in a sorted array using binary search.

    Args:
        arr (list): The sorted array.
        target: The target element to find.

    Returns:
        int: The index of the first occurrence of the target element, or -1 if not found.
    """"""
    left = 0
    right = len(arr) - 1

    while left <= right:
        mid = (left + right) // 2

        # If the middle element is equal to the target and it's either the first element or its previous element is not equal to the target,
        # then we have found the first occurrence of the target.
        if arr[mid] == target and (mid == 0 or arr[mid-1] != target):
            return mid

        # If the middle element is greater than or equal to the target, search in the left half of the array.
        elif arr[mid] >= target:
            right = mid - 1

        # If the middle element is less than the target, search in the right half of the array.
        else:
            left = mid + 1

    return -1


# Test cases
arr = [1, 2, 3, 3, 4, 5]
target = 3
print(funcImp(arr, target))   # Output: 2

arr = [1, 2, 3, 3, 4, 5]
target = 6
print(funcImp(arr, target))   # Output: -1

arr = [1]
target = 1
print(funcImp(arr, target))   # Output: 0

arr = []
target = 5
print(funcImp(arr, target))   # Output: -1
```","[1, 2, 3, 3, 4, 5]",6,-1,PASS,TRUE,N/A
40,3,hard,Binary Search,"Given a sorted array, find the first occurrence of a target element using binary search.","## Problem Statement
- Develop a Python script to solve the problem: 'Given a sorted array, find the first occurrence of a target element using binary search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(arr, target):
    """"""
    Function to find the first occurrence of a target element in a sorted array using binary search.

    Args:
        arr (list): The sorted array.
        target: The target element to find.

    Returns:
        int: The index of the first occurrence of the target element, or -1 if not found.
    """"""
    left = 0
    right = len(arr) - 1

    while left <= right:
        mid = (left + right) // 2

        # If the middle element is equal to the target and it's either the first element or its previous element is not equal to the target,
        # then we have found the first occurrence of the target.
        if arr[mid] == target and (mid == 0 or arr[mid-1] != target):
            return mid

        # If the middle element is greater than or equal to the target, search in the left half of the array.
        elif arr[mid] >= target:
            right = mid - 1

        # If the middle element is less than the target, search in the right half of the array.
        else:
            left = mid + 1

    return -1


# Test cases
arr = [1, 2, 3, 3, 4, 5]
target = 3
print(funcImp(arr, target))   # Output: 2

arr = [1, 2, 3, 3, 4, 5]
target = 6
print(funcImp(arr, target))   # Output: -1

arr = [1]
target = 1
print(funcImp(arr, target))   # Output: 0

arr = []
target = 5
print(funcImp(arr, target))   # Output: -1
```",[1],1,0,PASS,TRUE,N/A
40,4,hard,Binary Search,"Given a sorted array, find the first occurrence of a target element using binary search.","## Problem Statement
- Develop a Python script to solve the problem: 'Given a sorted array, find the first occurrence of a target element using binary search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(arr, target):
    """"""
    Function to find the first occurrence of a target element in a sorted array using binary search.

    Args:
        arr (list): The sorted array.
        target: The target element to find.

    Returns:
        int: The index of the first occurrence of the target element, or -1 if not found.
    """"""
    left = 0
    right = len(arr) - 1

    while left <= right:
        mid = (left + right) // 2

        # If the middle element is equal to the target and it's either the first element or its previous element is not equal to the target,
        # then we have found the first occurrence of the target.
        if arr[mid] == target and (mid == 0 or arr[mid-1] != target):
            return mid

        # If the middle element is greater than or equal to the target, search in the left half of the array.
        elif arr[mid] >= target:
            right = mid - 1

        # If the middle element is less than the target, search in the right half of the array.
        else:
            left = mid + 1

    return -1


# Test cases
arr = [1, 2, 3, 3, 4, 5]
target = 3
print(funcImp(arr, target))   # Output: 2

arr = [1, 2, 3, 3, 4, 5]
target = 6
print(funcImp(arr, target))   # Output: -1

arr = [1]
target = 1
print(funcImp(arr, target))   # Output: 0

arr = []
target = 5
print(funcImp(arr, target))   # Output: -1
```",[],5,-1,PASS,TRUE,N/A
41,1,hard,Binary Search,Find the last occurrence of a target element in a sorted array using binary search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Find the last occurrence of a target element in a sorted array using binary search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(arr, target):
    """"""
    Find the last occurrence of a target element in a sorted array using binary search.

    Args:
        arr: A sorted array of elements.
        target: The target element to find.

    Returns:
        The index of the last occurrence of the target element in the array,
        or -1 if the target element is not found.
    """"""

    # Initialize variables for left and right pointers
    left = 0
    right = len(arr) - 1

    # Iterate until left pointer is less than or equal to right pointer
    while left <= right:
        # Calculate mid index
        mid = (left + right) // 2

        # If target element is found at mid index, check if it's the last occurrence
        if arr[mid] == target:
            # Check if mid index is the last occurrence by checking if next element is different
            if mid == len(arr) - 1 or arr[mid + 1] != target:
                return mid

            # If next element is also same as target, move left pointer to mid + 1 to search on the right side
            else:
                left = mid + 1

        # If target element is greater than current element, move left pointer to mid + 1 to search on the right side
        elif arr[mid] < target:
            left = mid + 1

        # If target element is smaller than current element, move right pointer to mid - 1 to search on the left side
        else:
            right = mid - 1

    # Target element not found, return -1
    return -1


# Test cases
arr = [2, 4, 6, 8, 8, 10]
target = 8
print(funcImp(arr, target))  # Output: 4

arr = [2, 4, 6, 8, 8, 10]
target = 5
print(funcImp(arr, target))  # Output: -1

arr = []
target = 5
print(funcImp(arr, target))  # Output: -1

arr = [2]
target = 2
print(funcImp(arr, target))  # Output: 0

arr = [2]
target = 3
print(funcImp(arr, target))  # Output: -1
```","arr=[2, 4, 6, 8, 8, 10], target=8",4,4,PASS,TRUE,N/A
41,2,hard,Binary Search,Find the last occurrence of a target element in a sorted array using binary search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Find the last occurrence of a target element in a sorted array using binary search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(arr, target):
    """"""
    Find the last occurrence of a target element in a sorted array using binary search.

    Args:
        arr: A sorted array of elements.
        target: The target element to find.

    Returns:
        The index of the last occurrence of the target element in the array,
        or -1 if the target element is not found.
    """"""

    # Initialize variables for left and right pointers
    left = 0
    right = len(arr) - 1

    # Iterate until left pointer is less than or equal to right pointer
    while left <= right:
        # Calculate mid index
        mid = (left + right) // 2

        # If target element is found at mid index, check if it's the last occurrence
        if arr[mid] == target:
            # Check if mid index is the last occurrence by checking if next element is different
            if mid == len(arr) - 1 or arr[mid + 1] != target:
                return mid

            # If next element is also same as target, move left pointer to mid + 1 to search on the right side
            else:
                left = mid + 1

        # If target element is greater than current element, move left pointer to mid + 1 to search on the right side
        elif arr[mid] < target:
            left = mid + 1

        # If target element is smaller than current element, move right pointer to mid - 1 to search on the left side
        else:
            right = mid - 1

    # Target element not found, return -1
    return -1


# Test cases
arr = [2, 4, 6, 8, 8, 10]
target = 8
print(funcImp(arr, target))  # Output: 4

arr = [2, 4, 6, 8, 8, 10]
target = 5
print(funcImp(arr, target))  # Output: -1

arr = []
target = 5
print(funcImp(arr, target))  # Output: -1

arr = [2]
target = 2
print(funcImp(arr, target))  # Output: 0

arr = [2]
target = 3
print(funcImp(arr, target))  # Output: -1
```","arr=[2, 4, 6, 8, 8, 10], target=5",-1,-1,PASS,TRUE,N/A
41,3,hard,Binary Search,Find the last occurrence of a target element in a sorted array using binary search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Find the last occurrence of a target element in a sorted array using binary search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(arr, target):
    """"""
    Find the last occurrence of a target element in a sorted array using binary search.

    Args:
        arr: A sorted array of elements.
        target: The target element to find.

    Returns:
        The index of the last occurrence of the target element in the array,
        or -1 if the target element is not found.
    """"""

    # Initialize variables for left and right pointers
    left = 0
    right = len(arr) - 1

    # Iterate until left pointer is less than or equal to right pointer
    while left <= right:
        # Calculate mid index
        mid = (left + right) // 2

        # If target element is found at mid index, check if it's the last occurrence
        if arr[mid] == target:
            # Check if mid index is the last occurrence by checking if next element is different
            if mid == len(arr) - 1 or arr[mid + 1] != target:
                return mid

            # If next element is also same as target, move left pointer to mid + 1 to search on the right side
            else:
                left = mid + 1

        # If target element is greater than current element, move left pointer to mid + 1 to search on the right side
        elif arr[mid] < target:
            left = mid + 1

        # If target element is smaller than current element, move right pointer to mid - 1 to search on the left side
        else:
            right = mid - 1

    # Target element not found, return -1
    return -1


# Test cases
arr = [2, 4, 6, 8, 8, 10]
target = 8
print(funcImp(arr, target))  # Output: 4

arr = [2, 4, 6, 8, 8, 10]
target = 5
print(funcImp(arr, target))  # Output: -1

arr = []
target = 5
print(funcImp(arr, target))  # Output: -1

arr = [2]
target = 2
print(funcImp(arr, target))  # Output: 0

arr = [2]
target = 3
print(funcImp(arr, target))  # Output: -1
```","arr=[], target=5",-1,-1,PASS,TRUE,N/A
41,4,hard,Binary Search,Find the last occurrence of a target element in a sorted array using binary search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Find the last occurrence of a target element in a sorted array using binary search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(arr, target):
    """"""
    Find the last occurrence of a target element in a sorted array using binary search.

    Args:
        arr: A sorted array of elements.
        target: The target element to find.

    Returns:
        The index of the last occurrence of the target element in the array,
        or -1 if the target element is not found.
    """"""

    # Initialize variables for left and right pointers
    left = 0
    right = len(arr) - 1

    # Iterate until left pointer is less than or equal to right pointer
    while left <= right:
        # Calculate mid index
        mid = (left + right) // 2

        # If target element is found at mid index, check if it's the last occurrence
        if arr[mid] == target:
            # Check if mid index is the last occurrence by checking if next element is different
            if mid == len(arr) - 1 or arr[mid + 1] != target:
                return mid

            # If next element is also same as target, move left pointer to mid + 1 to search on the right side
            else:
                left = mid + 1

        # If target element is greater than current element, move left pointer to mid + 1 to search on the right side
        elif arr[mid] < target:
            left = mid + 1

        # If target element is smaller than current element, move right pointer to mid - 1 to search on the left side
        else:
            right = mid - 1

    # Target element not found, return -1
    return -1


# Test cases
arr = [2, 4, 6, 8, 8, 10]
target = 8
print(funcImp(arr, target))  # Output: 4

arr = [2, 4, 6, 8, 8, 10]
target = 5
print(funcImp(arr, target))  # Output: -1

arr = []
target = 5
print(funcImp(arr, target))  # Output: -1

arr = [2]
target = 2
print(funcImp(arr, target))  # Output: 0

arr = [2]
target = 3
print(funcImp(arr, target))  # Output: -1
```","arr=[2], target=2",0,0,PASS,TRUE,N/A
41,5,hard,Binary Search,Find the last occurrence of a target element in a sorted array using binary search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Find the last occurrence of a target element in a sorted array using binary search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(arr, target):
    """"""
    Find the last occurrence of a target element in a sorted array using binary search.

    Args:
        arr: A sorted array of elements.
        target: The target element to find.

    Returns:
        The index of the last occurrence of the target element in the array,
        or -1 if the target element is not found.
    """"""

    # Initialize variables for left and right pointers
    left = 0
    right = len(arr) - 1

    # Iterate until left pointer is less than or equal to right pointer
    while left <= right:
        # Calculate mid index
        mid = (left + right) // 2

        # If target element is found at mid index, check if it's the last occurrence
        if arr[mid] == target:
            # Check if mid index is the last occurrence by checking if next element is different
            if mid == len(arr) - 1 or arr[mid + 1] != target:
                return mid

            # If next element is also same as target, move left pointer to mid + 1 to search on the right side
            else:
                left = mid + 1

        # If target element is greater than current element, move left pointer to mid + 1 to search on the right side
        elif arr[mid] < target:
            left = mid + 1

        # If target element is smaller than current element, move right pointer to mid - 1 to search on the left side
        else:
            right = mid - 1

    # Target element not found, return -1
    return -1


# Test cases
arr = [2, 4, 6, 8, 8, 10]
target = 8
print(funcImp(arr, target))  # Output: 4

arr = [2, 4, 6, 8, 8, 10]
target = 5
print(funcImp(arr, target))  # Output: -1

arr = []
target = 5
print(funcImp(arr, target))  # Output: -1

arr = [2]
target = 2
print(funcImp(arr, target))  # Output: 0

arr = [2]
target = 3
print(funcImp(arr, target))  # Output: -1
```","arr=[2], target=3",-1,-1,PASS,TRUE,N/A
42,1,hard,Binary Search,Implement an iterative version of the binary search algorithm to find the index of an element in a sorted array.,"## Problem Statement
- Develop a Python script to solve the problem: 'Implement an iterative version of the binary search algorithm to find the index of an element in a sorted array.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def binary_search(arr, target):
    left = 0
    right = len(arr) - 1

    while left <= right:
        mid = (left + right) // 2

        if arr[mid] == target:
            return mid
        elif arr[mid] < target:
            left = mid + 1
        else:
            right = mid - 1

    return -1
```

To test this function, you can use the following code:

```python
arr = [2, 4, 6, 8, 10]
target = 8

result = binary_search(arr, target)
if result != -1:
    print(""Element found at index"", result)
else:
    print(""Element not found"")
```","arr = [2, 4, 6, 8, 10], target = 8",Element found at index 3,3,PASS,TRUE,N/A
43,1,hard,Binary Search,"Given a rotated sorted array, find the minimum element using binary search.","## Problem Statement
- Develop a Python script to solve the problem: 'Given a rotated sorted array, find the minimum element using binary search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(nums):
    # Check if the array is empty
    if not nums:
        return None
    
    # Initialize left and right pointers
    left = 0
    right = len(nums) - 1
    
    # Perform binary search to find the minimum element
    while left < right:
        mid = (left + right) // 2
        
        # If the middle element is greater than the last element, search in the right half
        if nums[mid] > nums[right]:
            left = mid + 1
        
        # If the middle element is less than or equal to the last element, search in the left half
        else:
            right = mid
    
    # The minimum element will be at index 'left'
    return nums[left]
```

You can test this function with different test cases to verify its correctness. Here are a few examples:

```python
# Test case 1: Sorted array [1, 2, 3, 4, 5]
print(funcImp([1, 2, 3, 4, 5]))   # Output: 1

# Test case 2: Rotated sorted array [4, 5, 6, 7, 0, 1, 2]
print(funcImp([4, 5, 6, 7, 0 ,1 ,2]))   # Output: 0

# Test case3: Rotated sorted array [7]
print(funcImp([7]))   # Output:7

# Test case4: Empty array []
print(funcImp([]))   # Output: None
```","[1, 2, 3, 4, 5]",1,1,PASS,TRUE,N/A
43,2,hard,Binary Search,"Given a rotated sorted array, find the minimum element using binary search.","## Problem Statement
- Develop a Python script to solve the problem: 'Given a rotated sorted array, find the minimum element using binary search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(nums):
    # Check if the array is empty
    if not nums:
        return None
    
    # Initialize left and right pointers
    left = 0
    right = len(nums) - 1
    
    # Perform binary search to find the minimum element
    while left < right:
        mid = (left + right) // 2
        
        # If the middle element is greater than the last element, search in the right half
        if nums[mid] > nums[right]:
            left = mid + 1
        
        # If the middle element is less than or equal to the last element, search in the left half
        else:
            right = mid
    
    # The minimum element will be at index 'left'
    return nums[left]
```

You can test this function with different test cases to verify its correctness. Here are a few examples:

```python
# Test case 1: Sorted array [1, 2, 3, 4, 5]
print(funcImp([1, 2, 3, 4, 5]))   # Output: 1

# Test case 2: Rotated sorted array [4, 5, 6, 7, 0, 1, 2]
print(funcImp([4, 5, 6, 7, 0 ,1 ,2]))   # Output: 0

# Test case3: Rotated sorted array [7]
print(funcImp([7]))   # Output:7

# Test case4: Empty array []
print(funcImp([]))   # Output: None
```","[4, 5, 6, 7, 0, 1, 2]",0,0,PASS,TRUE,N/A
